date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:09:39	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:09:38%20GMT	http://ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/70/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/70/index.html	(from http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories.html)
10:09:39	11406/11406	---M--	200	added ('OK')	image/jpeg	etag:%2261d12ba-2c8e-4f0abad3750c0%22	http://ultimo.infortis-themes.com/demo/media/catalog/product/cache/3/small_image/295x/040ec09b1e35df139433887a97daa66f/h/e/headphones02_2_1.jpg	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/media/catalog/product/cache/3/small_image/295x/040ec09b1e35df139433887a97daa66f/h/e/headphones02_2_1.jpg	(from http://ultimo.infortis-themes.com/demo/second2/)
10:09:40	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:09:38%20GMT	http://ultimo.infortis-themes.com/demo/second2/checkout/cart/add/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9lbGVjdHJvbmljcy9waG9uZS1hY2Nlc3Nvcmllcy5odG1s/product/70/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/checkout/cart/add/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9lbGVjdHJvbmljcy9waG9uZS1hY2Nlc3Nvcmllcy5odG1s/product/70/index.html	(from http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories.html)
10:09:40	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:09:39%20GMT	http://ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/71/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/71/index.html	(from http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories.html)
10:09:41	151095/151095	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:09:39%20GMT	http://ultimo.infortis-themes.com/demo/second2/headphones5.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/headphones5.html	(from http://ultimo.infortis-themes.com/demo/second2/)
10:09:41	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:09:39%20GMT	http://ultimo.infortis-themes.com/demo/second2/catalog/product_compare/add/product/71/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9lbGVjdHJvbmljcy9waG9uZS1hY2Nlc3Nvcmllcy5odG1s/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/catalog/product_compare/add/product/71/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2R/index.html	(from http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories.html)
10:09:41	10299/10299	---M--	200	added ('OK')	image/jpeg	etag:%2261d12bb-283b-4f0abad3750c0%22	http://ultimo.infortis-themes.com/demo/media/catalog/product/cache/3/small_image/295x/040ec09b1e35df139433887a97daa66f/h/e/headphones05_1.jpg	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/media/catalog/product/cache/3/small_image/295x/040ec09b1e35df139433887a97daa66f/h/e/headphones05_1.jpg	(from http://ultimo.infortis-themes.com/demo/second2/)
10:09:42	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:09:40%20GMT	http://ultimo.infortis-themes.com/demo/second2/checkout/cart/add/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9lbGVjdHJvbmljcy9waG9uZS1hY2Nlc3Nvcmllcy5odG1s/product/71/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/checkout/cart/add/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9lbGVjdHJvbmljcy9waG9uZS1hY2Nlc3Nvcmllcy5odG1s/product/71/index.html	(from http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories.html)
10:09:43	151812/151812	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:09:41%20GMT	http://ultimo.infortis-themes.com/demo/second2/headphones6.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/headphones6.html	(from http://ultimo.infortis-themes.com/demo/second2/)
10:09:43	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:09:41%20GMT	http://ultimo.infortis-themes.com/demo/second2/catalog/product_compare/add/product/72/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9lbGVjdHJvbmljcy9waG9uZS1hY2Nlc3Nvcmllcy5odG1s/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/catalog/product_compare/add/product/72/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2R/index.html	(from http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories.html)
10:09:43	11529/11529	---M--	200	added ('OK')	image/jpeg	etag:%2261d0e83-2d09-4f0ab37acfbc0%22	http://ultimo.infortis-themes.com/demo/media/catalog/product/cache/3/small_image/295x/040ec09b1e35df139433887a97daa66f/h/e/headphones07_1_1.jpg	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/media/catalog/product/cache/3/small_image/295x/040ec09b1e35df139433887a97daa66f/h/e/headphones07_1_1.jpg	(from http://ultimo.infortis-themes.com/demo/second2/)
10:09:44	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:09:41%20GMT	http://ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/72/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/72/index.html	(from http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories.html)
10:09:44	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:09:42%20GMT	http://ultimo.infortis-themes.com/demo/second2/checkout/cart/add/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9lbGVjdHJvbmljcy9waG9uZS1hY2Nlc3Nvcmllcy5odG1s/product/72/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/checkout/cart/add/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9lbGVjdHJvbmljcy9waG9uZS1hY2Nlc3Nvcmllcy5odG1s/product/72/index.html	(from http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories.html)
10:09:47	152478/152478	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:09:44%20GMT	http://ultimo.infortis-themes.com/demo/second2/headphones7.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/headphones7.html	(from http://ultimo.infortis-themes.com/demo/second2/)
10:09:47	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:09:44%20GMT	http://ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/73/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/73/index.html	(from http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories.html)
10:09:47	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:09:45%20GMT	http://ultimo.infortis-themes.com/demo/second2/checkout/cart/add/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9lbGVjdHJvbmljcy9waG9uZS1hY2Nlc3Nvcmllcy5odG1s/product/73/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/checkout/cart/add/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9lbGVjdHJvbmljcy9waG9uZS1hY2Nlc3Nvcmllcy5odG1s/product/73/index.html	(from http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories.html)
10:09:47	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:09:47%20GMT	http://ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/74/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/74/index.html	(from http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories.html)
10:09:47	7861/7861	---M--	200	added ('OK')	image/jpeg	etag:%2261d05af-1eb5-4f0a9e69c8800%22	http://ultimo.infortis-themes.com/demo/media/catalog/product/cache/3/small_image/295x/040ec09b1e35df139433887a97daa66f/h/e/headphones04_1_1_1.jpg	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/media/catalog/product/cache/3/small_image/295x/040ec09b1e35df139433887a97daa66f/h/e/headphones04_1_1_1.jpg	(from http://ultimo.infortis-themes.com/demo/second2/)
10:09:47	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:09:45%20GMT	http://ultimo.infortis-themes.com/demo/second2/catalog/product_compare/add/product/73/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9lbGVjdHJvbmljcy9waG9uZS1hY2Nlc3Nvcmllcy5odG1s/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/catalog/product_compare/add/product/73/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2R/index.html	(from http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories.html)
10:09:48	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:09:47%20GMT	http://ultimo.infortis-themes.com/demo/second2/catalog/product_compare/add/product/74/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9lbGVjdHJvbmljcy9waG9uZS1hY2Nlc3Nvcmllcy5odG1s/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/catalog/product_compare/add/product/74/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2R/index.html	(from http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories.html)
10:09:50	153675/153675	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:09:48%20GMT	http://ultimo.infortis-themes.com/demo/second2/headphones8.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/headphones8.html	(from http://ultimo.infortis-themes.com/demo/second2/)
10:09:50	11088/11088	---M--	200	added ('OK')	image/jpeg	etag:%2261d12bc-2b50-4f0abad3750c0%22	http://ultimo.infortis-themes.com/demo/media/catalog/product/cache/3/small_image/295x/040ec09b1e35df139433887a97daa66f/h/e/headphones06_1_1_1_1.jpg	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/media/catalog/product/cache/3/small_image/295x/040ec09b1e35df139433887a97daa66f/h/e/headphones06_1_1_1_1.jpg	(from http://ultimo.infortis-themes.com/demo/second2/)
10:09:50	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:09:48%20GMT	http://ultimo.infortis-themes.com/demo/second2/checkout/cart/add/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9lbGVjdHJvbmljcy9waG9uZS1hY2Nlc3Nvcmllcy5odG1s/product/74/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/checkout/cart/add/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9lbGVjdHJvbmljcy9waG9uZS1hY2Nlc3Nvcmllcy5odG1s/product/74/index.html	(from http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories.html)
10:09:50	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:09:50%20GMT	http://ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/75/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/75/index.html	(from http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories.html)
10:09:50	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:09:50%20GMT	http://ultimo.infortis-themes.com/demo/second2/catalog/product_compare/add/product/75/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9lbGVjdHJvbmljcy9waG9uZS1hY2Nlc3Nvcmllcy5odG1s/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/catalog/product_compare/add/product/75/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2R/index.html	(from http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories.html)
10:09:51	133712/133712	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:09:50%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories.html?price=1000-2000	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories6d74.html	(from http://ultimo.infortis-themes.com/demo/second2/)
10:09:51	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:09:50%20GMT	http://ultimo.infortis-themes.com/demo/second2/checkout/cart/add/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9lbGVjdHJvbmljcy9waG9uZS1hY2Nlc3Nvcmllcy5odG1s/product/75/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/checkout/cart/add/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9lbGVjdHJvbmljcy9waG9uZS1hY2Nlc3Nvcmllcy5odG1s/product/75/index.html	(from http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories.html)
10:09:53	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:09:52%20GMT	http://ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/76/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/wishlist/index/add/product/76/index.html	(from http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories.html)
10:09:53	133613/133613	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:09:52%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories.html?price=3000-4000	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/phone-accessoriesd93a.html	(from http://ultimo.infortis-themes.com/demo/second2/)
10:09:53	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:09:52%20GMT	http://ultimo.infortis-themes.com/demo/second2/catalog/product_compare/add/product/76/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9lbGVjdHJvbmljcy9waG9uZS1hY2Nlc3Nvcmllcy5odG1s/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/catalog/product_compare/add/product/76/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2R/index.html	(from http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories.html)
10:09:53	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:09:52%20GMT	http://ultimo.infortis-themes.com/demo/second2/checkout/cart/add/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9lbGVjdHJvbmljcy9waG9uZS1hY2Nlc3Nvcmllcy5odG1s/product/76/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/checkout/cart/add/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9lbGVjdHJvbmljcy9waG9uZS1hY2Nlc3Nvcmllcy5odG1s/product/76/index.html	(from http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories.html)
10:09:54	133904/133904	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:09:53%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories.html?price=4000-	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/phone-accessoriesd846.html	(from http://ultimo.infortis-themes.com/demo/second2/)
10:09:55	166773/166773	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:09:54%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories.html?manufacturer=31	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/phone-accessoriesad55.html	(from http://ultimo.infortis-themes.com/demo/second2/)
10:09:57	143176/143176	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:09:56%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories.html?color=16	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories5ef6.html	(from http://ultimo.infortis-themes.com/demo/second2/)
10:09:58	146400/146400	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:09:57%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories.html?color=15	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/phone-accessoriesa315.html	(from http://ultimo.infortis-themes.com/demo/second2/)
10:09:59	143176/143176	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:09:58%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories.html?color=20	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/phone-accessoriesc0d9.html	(from http://ultimo.infortis-themes.com/demo/second2/)
10:10:00	143191/143191	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:09:59%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories.html?color=22	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories3e7c.html	(from http://ultimo.infortis-themes.com/demo/second2/)
10:10:01	143449/143449	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:10:00%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories.html?color=21	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/phone-accessoriesaa79.html	(from http://ultimo.infortis-themes.com/demo/second2/)
10:10:03	143202/143202	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:10:02%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories.html?color=17	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories902f.html	(from http://ultimo.infortis-themes.com/demo/second2/)
10:10:04	167957/167957	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:10:03%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/headsets.html?dir=asc&order=name	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/headsets79f7.html	(from http://ultimo.infortis-themes.com/demo/second2/)
10:10:06	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:10:04%20GMT	http://ultimo.infortis-themes.com/demo/second2/directory/currency/switch/currency/GBP/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9lbGVjdHJvbmljcy9waG9uZS1hY2Nlc3Nvcmllcy9oZWFkc2V0cy5odG1s/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/directory/currency/switch/currency/GBP/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2R/index-21.html	(from http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/headsets.html)
10:10:06	167979/167979	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:10:04%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/headsets.html?dir=asc&order=price	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/headsets6973.html	(from http://ultimo.infortis-themes.com/demo/second2/)
10:10:06	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:10:04%20GMT	http://ultimo.infortis-themes.com/demo/second2/directory/currency/switch/currency/CNY/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9lbGVjdHJvbmljcy9waG9uZS1hY2Nlc3Nvcmllcy9oZWFkc2V0cy5odG1s/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/directory/currency/switch/currency/CNY/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2R/index-21.html	(from http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/headsets.html)
10:10:06	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:10:04%20GMT	http://ultimo.infortis-themes.com/demo/second2/directory/currency/switch/currency/BRL/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9lbGVjdHJvbmljcy9waG9uZS1hY2Nlc3Nvcmllcy9oZWFkc2V0cy5odG1s/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/directory/currency/switch/currency/BRL/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2R/index-21.html	(from http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/headsets.html)
10:10:07	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:10:06%20GMT	http://ultimo.infortis-themes.com/demo/second2/directory/currency/switch/currency/EUR/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9lbGVjdHJvbmljcy9waG9uZS1hY2Nlc3Nvcmllcy9oZWFkc2V0cy5odG1s/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/directory/currency/switch/currency/EUR/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2R/index-21.html	(from http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/headsets.html)
10:10:09	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:10:07%20GMT	http://ultimo.infortis-themes.com/demo/second2/directory/currency/switch/currency/USD/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9lbGVjdHJvbmljcy9waG9uZS1hY2Nlc3Nvcmllcy9oZWFkc2V0cy5odG1s/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/directory/currency/switch/currency/USD/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2R/index-21.html	(from http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/headsets.html)
10:10:09	168408/168408	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:10:07%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/headsets.html?dir=desc&order=position	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/headsets00ea.html	(from http://ultimo.infortis-themes.com/demo/second2/)
10:10:11	166439/166439	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:10:09%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/headsets.html?limit=12	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/headsetse19e.html	(from http://ultimo.infortis-themes.com/demo/second2/)
10:10:12	166439/166439	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:10:11%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/headsets.html?limit=15	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/headsets30e0.html	(from http://ultimo.infortis-themes.com/demo/second2/)
10:10:14	166439/166439	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:10:12%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/headsets.html?limit=30	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/headsets675c.html	(from http://ultimo.infortis-themes.com/demo/second2/)
10:10:15	166439/166439	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:10:14%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/headsets.html?limit=80	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/headsets2a4e.html	(from http://ultimo.infortis-themes.com/demo/second2/)
10:10:17	166771/166771	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:10:15%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/headsets.html?limit=all	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/headsets0e5a.html	(from http://ultimo.infortis-themes.com/demo/second2/)
10:10:18	166855/166855	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:10:17%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/headsets.html?mode=list	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/headsetsa927.html	(from http://ultimo.infortis-themes.com/demo/second2/)
10:10:19	158897/158897	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:10:18%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/headsets/headphones1.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/headsets/headphones1.html	(from http://ultimo.infortis-themes.com/demo/second2/)
10:10:21	158973/158973	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:10:20%20GMT	http://ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/headsets/headphones2.html	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/electronics/phone-accessories/headsets/headphones2.html	(from http://ultimo.infortis-themes.com/demo/second2/)
